Time,Tt,wt,Ts,PINN_Tt,PINN_wt,PINN_Ts
36.9,24.194506,8.038549,23.050365,24.207396,8.043908,24.977875
37.0,24.197706,8.038638,23.035536,24.210566,8.043891,24.988684
37.1,24.200891,8.038727,23.020517,24.21372,8.043864,24.999424
37.2,24.204062,8.0388155,23.005312,24.216858,8.043833,25.010086
37.300000000000004,24.207216,8.038904,22.989916,24.21999,8.04379,25.020666
37.4,24.210358,8.038993,22.97433,24.22312,8.043746,25.031166
37.5,24.213484,8.039082,22.958553,24.226225,8.0436945,25.041565
37.6,24.216595,8.03917,22.942585,24.229326,8.043631,25.051865
37.7,24.21969,8.039259,22.926424,24.232414,8.043559,25.062075
37.800000000000004,24.222769,8.039348,22.910069,24.235487,8.043481,25.072159
37.9,24.225832,8.039436,22.893518,24.23855,8.043396,25.082132
38.0,24.22888,8.039525,22.876772,24.241602,8.043304,25.091982
38.1,24.231913,8.039614,22.859829,24.244642,8.043201,25.101704
38.2,24.23493,8.039702,22.842688,24.24768,8.043092,25.11129
38.300000000000004,24.23793,8.039791,22.825348,24.250687,8.042975,25.120737
38.400000000000006,24.240915,8.03988,22.80781,24.253695,8.042852,25.130043
38.5,24.243885,8.0399685,22.79007,24.256683,8.042717,25.139187
38.6,24.246838,8.040057,22.77213,24.25966,8.042574,25.148174
38.7,24.249775,8.040146,22.753986,24.262623,8.042427,25.157007
38.800000000000004,24.252695,8.040235,22.73564,24.265585,8.042269,25.165657
