Time,Tt,wt,Ts,PINN_Tt,PINN_wt,PINN_Ts
584.1,26.79781,8.194314,6.2455597,26.565207,8.200784,6.132175
584.2,26.795263,8.194373,6.350614,26.566607,8.200815,6.238554
584.3000000000001,26.792728,8.194432,6.4560714,26.567966,8.200848,6.3453364
584.4,26.790203,8.19449,6.56191,26.569294,8.200881,6.4525013
584.5,26.78769,8.194549,6.668108,26.570587,8.200914,6.560027
584.6,26.785187,8.194607,6.774644,26.57185,8.200949,6.667891
584.7,26.782696,8.194665,6.881496,26.57307,8.200984,6.776073
584.8000000000001,26.780216,8.194722,6.988643,26.574255,8.201017,6.8845487
584.9,26.777748,8.194779,7.0960646,26.575397,8.201052,6.993299
585.0,26.775291,8.194837,7.2037396,26.576508,8.201086,7.102303
585.1,26.772846,8.194893,7.311648,26.577572,8.201122,7.211539
585.2,26.770412,8.194949,7.419769,26.578602,8.201155,7.3209877
585.3000000000001,26.76799,8.195005,7.528083,26.579588,8.201191,7.430628
585.4,26.765581,8.195061,7.6365705,26.58054,8.201225,7.540441
585.5,26.763184,8.195116,7.7452126,26.58145,8.201263,7.6504054
585.6,26.7608,8.195171,7.85399,26.582317,8.201297,7.760507
585.7,26.758429,8.195226,7.9628844,26.583145,8.201335,7.870721
585.8000000000001,26.75607,8.19528,8.0718775,26.583931,8.201371,7.981031
585.9,26.753723,8.195334,8.18095,26.58467,8.2014065,8.091421
586.0,26.75139,8.195388,8.290086,26.585379,8.20144,8.201869
586.1,26.749071,8.195441,8.399266,26.58604,8.201477,8.312361
586.2,26.746765,8.195495,8.508474,26.586666,8.20151,8.422877
586.3000000000001,26.744473,8.195547,8.617693,26.587246,8.201549,8.533401
586.4,26.742193,8.1956,8.726907,26.58779,8.201588,8.643917
586.5,26.73993,8.195652,8.836099,26.588291,8.201626,8.754409
586.6,26.737679,8.1957035,8.945252,26.588764,8.20166,8.864859
586.7,26.735441,8.195755,9.054354,26.58918,8.201698,8.975251
586.8000000000001,26.73322,8.1958065,9.163386,26.589561,8.201734,9.085571
586.9,26.73101,8.195857,9.272335,26.589912,8.201771,9.195805
587.0,26.728817,8.195908,9.381186,26.590218,8.201811,9.305935
587.1,26.726639,8.195958,9.4899235,26.590485,8.201844,9.41595
587.2,26.724476,8.196008,9.598535,26.590721,8.201883,9.525833
587.3000000000001,26.722326,8.196057,9.7070055,26.59092,8.20192,9.635572
587.4,26.720192,8.196107,9.815323,26.591082,8.201956,9.745152
587.5,26.718073,8.196156,9.923474,26.591206,8.201991,9.854565
587.6,26.71597,8.196204,10.0314455,26.591293,8.202025,9.963788
587.7,26.71388,8.196253,10.139225,26.591343,8.202066,10.072818
587.8000000000001,26.711807,8.1963005,10.2468,26.59137,8.202104,10.181639
587.9,26.709751,8.196348,10.35416,26.591354,8.202137,10.290237
588.0,26.70771,8.196395,10.461292,26.591305,8.20217,10.398605
588.1,26.705685,8.196442,10.568186,26.591232,8.202209,10.506728
588.2,26.703676,8.196488,10.6748295,26.591122,8.202245,10.614597
588.3000000000001,26.701683,8.196534,10.781213,26.590988,8.202284,10.722197
588.4,26.699707,8.19658,10.887325,26.590818,8.20232,10.829525
588.5,26.697746,8.196626,10.993157,26.590622,8.202354,10.936565
588.6,26.695803,8.196671,11.0987,26.590397,8.202388,11.043311
588.7,26.693874,8.196715,11.203941,26.590149,8.202424,11.14975
588.8000000000001,26.691963,8.196759,11.308874,26.58987,8.202457,11.255878
588.9,26.69007,8.196803,11.413488,26.589565,8.202495,11.361676
589.0,26.688192,8.196847,11.517776,26.58923,8.202528,11.467144
589.1,26.686333,8.19689,11.621728,26.588875,8.202562,11.572272
589.2,26.68449,8.196933,11.725337,26.588493,8.202598,11.677051
589.3000000000001,26.682665,8.196975,11.828595,26.588093,8.202631,11.781472
589.4,26.680857,8.197017,11.931495,26.587666,8.202663,11.885529
589.5,26.679066,8.197059,12.034028,26.58722,8.202698,11.989214
589.6,26.677292,8.1971,12.1361885,26.58675,8.202729,12.092519
589.7,26.675535,8.197141,12.237969,26.586266,8.202765,12.195441
