Time (s),MPC Tt,MPC wt,MPC Ts,Reference Tt,Reference wt
1188.5,24.610208100503726,0.008999912488026273,12.005960896866949,24.5,0.0095
1189.0,24.611264066116195,0.00899987618396791,12.006029698830602,24.5,0.0095
1189.5,24.611565750666045,0.008999880800862576,12.005979721990423,24.5,0.0095
1190.0,24.608540131862366,0.008999918386393092,12.00520368985096,24.5,0.0095
1190.5,24.610805793959813,0.008999890024054996,12.006497450927707,24.5,0.0095
1191.0,24.60679535940116,0.008999916300386055,12.004928251980852,24.5,0.0095
1191.5,24.60149602875503,0.00899985947830812,12.004480738080826,24.5,0.0095
1192.0,24.601774018519247,0.00899986218008695,12.005604171262144,24.5,0.0095
1192.5,24.60538447669335,0.00899988987392855,12.006278495161,24.5,0.0095
1193.0,24.599106844653463,0.008999866093594615,12.003897090415828,24.5,0.0095
1193.5,24.594474416872092,0.008999887593245872,12.004101548424233,24.5,0.0095
1194.0,24.5927041960709,0.008999859307261363,12.00451615367645,24.5,0.0095
1194.5,24.59187622616592,0.008999871518252637,12.004509843750867,24.5,0.0095
1195.0,24.595911723974698,0.008999887952728863,12.005467006810877,24.5,0.0095
1195.5,24.601833726141045,0.008999872689836836,12.005977597209768,24.5,0.0095
1196.0,24.602323420412286,0.008999901316675853,12.004986601231744,24.5,0.0095
1196.5,24.602175972096706,0.008999884148360207,12.00500633925515,24.5,0.0095
1197.0,24.60486991548978,0.008999888968993333,12.005780599461866,24.5,0.0095
1197.5,24.60704273082134,0.008999887970649401,12.005819215195284,24.5,0.0095
1198.0,24.60399321651343,0.008999893572724033,12.00470357056258,24.5,0.0095
1198.5,24.608364419563145,0.00899991604917663,12.006513929742619,24.5,0.0095
1199.0,24.609927592401544,0.008999912242784583,12.005988655695335,24.5,0.0095
1199.5,24.60957639155383,0.008999890879318238,12.005666861338462,24.5,0.0095
1200.0,24.610625543305922,0.008999864329581083,12.006101649113768,24.5,0.0095
1200.5,24.60619117038228,0.00899986596490713,12.004777520235951,24.5,0.0095
1201.0,24.602970424520773,0.008999910204139273,12.004948995242804,24.5,0.0095
1201.5,24.60339808402548,0.008999893980389887,12.005670960480524,24.5,0.0095
1202.0,24.602695428616936,0.008999862754379875,12.005299324443323,24.5,0.0095
1202.5,24.60532729746627,0.008999890824482184,12.006031668527212,24.5,0.0095
1203.0,24.599523364286703,0.008999882877431782,12.004004341834975,24.5,0.0095
1203.5,24.600041273938903,0.00899986136233576,12.005379115257572,24.5,0.0095
1204.0,24.60303242263744,0.008999911319347364,12.005874650378084,24.5,0.0095
1204.5,24.598021770945994,0.008999891224473113,12.004007044883355,24.5,0.0095
1205.0,24.60203837054987,0.008999901748233417,12.0060261547141,24.5,0.0095
1205.5,24.60221780324665,0.008999906148336186,12.005179845846358,24.5,0.0095
1206.0,24.59879071618796,0.00899986098252826,12.004358084478271,24.5,0.0095
1206.5,24.60320918615972,0.008999895841420344,12.006137003686232,24.5,0.0095
1207.0,24.602861867458966,0.008999885421900219,12.005106351217952,24.5,0.0095
1207.5,24.59871240917431,0.008999912915236167,12.00422146026081,24.5,0.0095
1208.0,24.593478312252678,0.00899986313825491,12.003842260834128,24.5,0.0095
1208.5,24.593475161934336,0.008999914175355029,12.00481557247747,24.5,0.0095
1209.0,24.59521267513115,0.008999869186635368,12.005069461626546,24.5,0.0095
1209.5,24.600549208179828,0.008999891394681696,12.005881837190046,24.5,0.0095
1210.0,24.599609904389407,0.008999869633693416,12.00462429882461,24.5,0.0095
1210.5,24.59758347244557,0.008999873260440432,12.00444139301616,24.5,0.0095
1211.0,24.596593025247827,0.008999903868966336,12.004637708729147,24.5,0.0095
1211.5,24.592331166959482,0.008999863959785782,12.00381619032842,24.5,0.0095
1212.0,24.594588541150237,0.008999886536988714,12.005146599735841,24.5,0.0095
1212.5,24.590579607950495,0.008999864740017046,12.00367595381664,24.5,0.0095
1213.0,24.59499819868837,0.008999876426772382,12.005444543906258,24.5,0.0095
1213.5,24.591159048701737,0.008999871037612928,12.003640290537232,24.5,0.0095
1214.0,24.59230733116286,0.008999894106918819,12.004671482421392,24.5,0.0095
1214.5,24.595874228281144,0.008999875112122765,12.005202329394622,24.5,0.0095
1215.0,24.595958029008468,0.008999878313102101,12.0045476646271,24.5,0.0095
1215.5,24.596882395009334,0.008999894212908957,12.00481246169437,24.5,0.0095
1216.0,24.600674531223916,0.008999909201200772,12.005554362461757,24.5,0.0095
1216.5,24.60624586477104,0.00899990441768207,12.006181296491853,24.5,0.0095
1217.0,24.609286361929193,0.008999871012453359,12.005936650059219,24.5,0.0095
1217.5,24.607681840326265,0.008999869881902803,12.005100523804037,24.5,0.0095
1218.0,24.608314344816826,0.008999862900289863,12.005771700259512,24.5,0.0095
1218.5,24.611341298171226,0.008999876468718294,12.006462073506377,24.5,0.0095
1219.0,24.61252067411503,0.00899988269957207,12.006171657687831,24.5,0.0095
1219.5,24.60717125508635,0.008999899204265147,12.004626889614268,24.5,0.0095
1220.0,24.609260476475896,0.008999906422643667,12.006401214622858,24.5,0.0095
1220.5,24.61034230629471,0.008999893799293786,12.006155729130587,24.5,0.0095
1221.0,24.612019542737308,0.008999894999820856,12.006359675882655,24.5,0.0095
1221.5,24.60758173737067,0.008999900419131785,12.00487490719641,24.5,0.0095
1222.0,24.610065135175038,0.008999869313665462,12.006535729147737,24.5,0.0095
