Time (s),LQR fa_dot,LQR fw_dot,LQR u3
22.0,2.6003382443312995,0.003,-5e-05
22.5,2.6002839796775232,0.0,-5e-05
23.0,2.6002482659276422,0.003,-5e-05
23.5,2.600182933558716,0.0,-5e-05
24.0,2.600150420018434,0.003,-5e-05
24.5,2.6000806365984164,0.0,5e-05
25.0,2.600033210743126,0.003,5e-05
25.5,2.599969229652853,0.0,5e-05
26.0,2.5999376344842693,0.003,5e-05
26.5,2.599863105071009,0.0,5e-05
27.0,2.599825731515672,0.003,5e-05
27.5,2.59975293776761,0.0,5e-05
28.0,2.599714834578594,0.0,5e-05
28.5,2.5997621193533864,0.003,5e-05
29.0,2.59971608098725,0.0,5e-05
29.5,2.5996727165301206,0.0,5e-05
30.0,2.5997307464891075,0.003,5e-05
30.5,2.599697093818492,0.0,5e-05
31.0,2.5996622905881237,0.0,5e-05
31.5,2.5997267534854203,0.003,5e-05
32.0,2.599686294926673,0.0,5e-05
32.5,2.5996466531425804,0.0,5e-05
33.0,2.5997061133243364,0.003,5e-05
33.5,2.599665981095209,0.0,5e-05
34.0,2.599626937502104,0.0,5e-05
34.5,2.5996914503255693,0.003,5e-05
35.0,2.5996598497187287,0.0,5e-05
35.5,2.5996186211113037,0.0,5e-05
36.0,2.5996855484388517,0.003,5e-05
36.5,2.5996450581583233,0.0,5e-05
37.0,2.599618403735514,0.0,5e-05
37.5,2.599673522714038,0.003,5e-05
38.0,2.5996368025087113,0.0,5e-05
38.5,2.5996121920892583,0.0,5e-05
39.0,2.5996762275679544,0.003,5e-05
39.5,2.5996542410548837,0.0,5e-05
40.0,2.599634417188065,0.0,5e-05
40.5,2.5997075837789865,0.003,5e-05
41.0,2.5996894460430537,0.0,5e-05
41.5,2.599674543086277,0.0,5e-05
42.0,2.5997406115375097,0.003,5e-05
42.5,2.59971148538247,0.0,5e-05
43.0,2.5996998316743887,0.0,5e-05
43.5,2.5997737879234317,0.003,5e-05
44.0,2.5997632986505717,0.0,5e-05
44.5,2.5997611130059126,0.0,5e-05
45.0,2.599850872828918,0.003,5e-05
45.5,2.599836659269138,0.0,5e-05
46.0,2.5998412984127524,0.003,5e-05
46.5,2.5998165260241546,0.0,5e-05
47.0,2.5998140044688514,0.0,5e-05
47.5,2.5999130113193734,0.003,5e-05
48.0,2.599906560282835,0.0,5e-05
48.5,2.5999190808375325,0.003,5e-05
49.0,2.5999035005147304,0.0,5e-05
49.5,2.5998996042283378,0.003,5e-05
50.0,2.5998739994359847,0.0,5e-05
50.5,2.5998795213730963,0.003,5e-05
51.0,2.5998595004533906,0.0,5e-05
51.5,2.5998678058555638,0.003,5e-05
52.0,2.599841320680877,0.0,5e-05
52.5,2.599855265379469,0.0018056487261798196,5e-05
53.0,2.5998812369800834,0.0,5e-05
53.5,2.5999606801573485,0.003,5e-05
54.0,2.599976246647594,0.0,5e-05
54.5,2.5999972661924957,0.003,5e-05
55.0,2.600003101013732,0.0,5e-05
55.5,2.6000298744350316,0.003,-5e-05
56.0,2.600027324771949,0.0,5e-05
56.5,2.600068303857307,0.003,-5e-05
57.0,2.6000705351093503,0.0,-5e-05
57.5,2.600100511960449,0.003,-5e-05
58.0,2.6000981068001257,0.0,-5e-05
58.5,2.6001265938477327,0.003,-5e-05
59.0,2.600123738246171,0.0,-5e-05
59.5,2.6001560971489686,0.003,-5e-05
60.0,2.6001722134009455,0.0,-5e-05
60.5,2.600209452187851,0.003,-5e-05
61.0,2.6002152993823677,0.0,-5e-05
61.5,2.600254584609933,0.003,-5e-05
62.0,2.600269689038446,0.0,-5e-05
62.5,2.60030840155929,0.003,-5e-05
63.0,2.600321432344718,0.0,-5e-05
63.5,2.6003623760337327,0.003,-5e-05
64.0,2.6003761953445266,0.0,-5e-05
64.5,2.600420038093344,0.003,-5e-05
65.0,2.600437980987592,0.0,-5e-05
65.5,2.600487913950039,0.003,-5e-05
66.0,2.600493781571666,0.0,-5e-05
66.5,2.6005427938093213,0.003,-5e-05
67.0,2.600562455974004,0.0,-5e-05
67.5,2.600609757690686,0.003,-5e-05
68.0,2.6006173077509924,0.0,-5e-05
68.5,2.600672696430991,0.003,-5e-05
69.0,2.600703020176676,0.003,-5e-05
69.5,2.600617948830916,0.0,-5e-05
70.0,2.6006491783924637,0.003,-5e-05
70.5,2.6006544578943176,0.0,-5e-05
71.0,2.600695456283262,0.003,-5e-05
71.5,2.600714571956402,0.003,-5e-05
72.0,2.600650146208051,0.0,-5e-05
72.5,2.6006818021130362,0.003,-5e-05
73.0,2.6007001992708796,0.003,-5e-05
73.5,2.6006245775733636,0.0,-5e-05
74.0,2.600653306432321,0.003,-5e-05
74.5,2.6006651776436582,0.0,-5e-05
75.0,2.600717811318489,0.003,-5e-05
75.5,2.600736172144245,0.003,-5e-05
76.0,2.6006568378577994,0.0,-5e-05
76.5,2.6006897594365475,0.003,-5e-05
77.0,2.600708355797609,0.003,-5e-05
77.5,2.6006182445548256,0.0,-5e-05
78.0,2.6006489687956633,0.003,-5e-05
78.5,2.6006592950781884,0.0,-5e-05
79.0,2.600723206387664,0.003,-5e-05
79.5,2.6007498794947472,0.003,-5e-05
80.0,2.6006617400890675,0.0,-5e-05
80.5,2.6006807626119217,0.003,-5e-05
81.0,2.600696514771083,0.0024525250069550187,-5e-05
81.5,2.6006372580467882,0.0,-5e-05
82.0,2.600680569385198,0.003,-5e-05
82.5,2.600696601933925,0.003,-5e-05
83.0,2.6006005273782344,0.0,-5e-05
83.5,2.6006293409287267,0.003,-5e-05
84.0,2.600634826537769,0.0,-5e-05
84.5,2.6006831895692195,0.003,-5e-05
85.0,2.6006862500907193,0.003,-5e-05
85.5,2.6006165150319354,0.0,-5e-05
86.0,2.6006263990740224,0.003,-5e-05
86.5,2.6006184404336956,0.0,-5e-05
87.0,2.6006531679330003,0.003,-5e-05
87.5,2.600663074038587,0.0,-5e-05
88.0,2.6007100823712097,0.003,-5e-05
88.5,2.6007105033389566,0.003,-5e-05
89.0,2.6006290525263136,0.0,-5e-05
89.5,2.6006383444817747,0.003,-5e-05
90.0,2.6006255364834567,0.0,-5e-05
90.5,2.600656790234409,0.003,-5e-05
91.0,2.600649091146813,0.0,-5e-05
91.5,2.600684852730503,0.003,-5e-05
92.0,2.6006861067889604,0.003,-5e-05
92.5,2.600586571638296,0.0,-5e-05
93.0,2.6005922802455044,0.003,-5e-05
93.5,2.6005841720910783,0.0,-5e-05
94.0,2.60059712654885,0.003,-5e-05
94.5,2.6005844871344657,0.0,-5e-05
95.0,2.6005976421353374,0.003,-5e-05
95.5,2.600579504403055,0.0,-5e-05
96.0,2.6005888833170467,0.003,-5e-05
96.5,2.600568135939857,0.0,-5e-05
97.0,2.600584547458659,0.003,-5e-05
97.5,2.6005682964371664,0.0,-5e-05
98.0,2.600581838900945,0.003,-5e-05
98.5,2.6005537972005532,0.0,-5e-05
99.0,2.6005608318543265,0.003,-5e-05
99.5,2.6005301131012977,0.0,-5e-05
100.0,2.6005431924192255,0.003,-5e-05
100.5,2.6005023148518442,0.0,-5e-05
101.0,2.600494380860028,0.003,-5e-05
101.5,2.6004555451131455,0.0,-5e-05
102.0,2.600445156437633,0.003,-5e-05
102.5,2.60041772881957,0.0,-5e-05
103.0,2.6004089441529405,0.003,-5e-05
103.5,2.6003561968415467,0.0,-5e-05
104.0,2.6003365185359346,0.003,-5e-05
104.5,2.6002906564472648,0.0,-5e-05
105.0,2.600263930906343,0.003,-5e-05
105.5,2.6002009755782,0.0,5e-05
106.0,2.6001801122549932,0.003,5e-05
106.5,2.6001246599982015,0.0,5e-05
107.0,2.60009684800737,0.003,5e-05
107.5,2.600028990746896,0.0,5e-05
108.0,2.599990350205915,0.003,5e-05
108.5,2.599926532697766,0.0,5e-05
109.0,2.5998858261605027,0.001221797172769589,5e-05
109.5,2.5998916417008964,0.0,5e-05
110.0,2.599935797139801,0.003,5e-05
110.5,2.599897527070218,0.0,5e-05
111.0,2.5998713779652793,0.0005931001869970856,5e-05
111.5,2.599898257621566,0.003,5e-05
112.0,2.5998305818461276,0.0,5e-05
112.5,2.599795921146269,0.0,5e-05
113.0,2.5998481776238633,0.003,5e-05
113.5,2.599800217455991,0.0,5e-05
114.0,2.5997541854361397,0.0,5e-05
114.5,2.5997994519392975,0.003,5e-05
115.0,2.599741452433786,0.0,5e-05
115.5,2.59969825912795,0.0,5e-05
116.0,2.599740534358584,0.003,5e-05
116.5,2.599688030609626,0.0,5e-05
117.0,2.5996470567903804,0.0,5e-05
117.5,2.5996888138440637,0.003,5e-05
118.0,2.599624241637814,0.0,5e-05
118.5,2.599564096015415,0.0,5e-05
119.0,2.5995961282619344,0.0,5e-05
119.5,2.599653992476618,0.003,5e-05
120.0,2.599606924962762,0.0,5e-05
120.5,2.599555394385598,0.0,5e-05
121.0,2.5995939276614113,0.0,5e-05
121.5,2.5996495129776225,0.003,5e-05
122.0,2.5995740153317524,0.0,5e-05
122.5,2.599525405874657,0.0,5e-05
123.0,2.59953405107661,0.0,5e-05
123.5,2.5995843976027078,0.0,5e-05
124.0,2.599644685397427,0.003,5e-05
124.5,2.599583237828579,0.0,5e-05
125.0,2.5995192390530164,0.0,5e-05
125.5,2.5995374443269785,0.0,5e-05
126.0,2.5995936920844946,0.0,5e-05
126.5,2.5996367099201305,0.003,5e-05
127.0,2.5995588225690374,0.0,5e-05
127.5,2.599494609640246,0.0,5e-05
128.0,2.599498073546318,0.0,5e-05
128.5,2.5995342112927013,0.0,5e-05
129.0,2.5995940129586845,0.0019779280430037727,5e-05
129.5,2.599552727358589,0.0,5e-05
130.0,2.5995187680391965,0.0,5e-05
130.5,2.599551537166319,0.0,5e-05
131.0,2.599596313120358,0.0005021205337140003,5e-05
131.5,2.599618591716534,0.0,5e-05
132.0,2.599637296076904,0.0013777789410588262,5e-05
132.5,2.5996241621825087,0.0,5e-05
133.0,2.5996163494208626,0.0,5e-05
133.5,2.599639583995434,0.003,5e-05
134.0,2.599549480970805,0.0,5e-05
134.5,2.5994594945637313,0.0,5e-05
135.0,2.5994604215494856,0.0,5e-05
135.5,2.5994826614879645,0.0,5e-05
136.0,2.5995226111690513,0.0,5e-05
136.5,2.5995658404789688,0.0,5e-05
137.0,2.5996082733249146,0.003,5e-05
137.5,2.599531406956645,0.0,5e-05
138.0,2.599444016403251,0.0,5e-05
138.5,2.599453796037567,0.0,5e-05
139.0,2.5994811082762355,0.0,5e-05
139.5,2.599511844247021,0.0,5e-05
140.0,2.5995533059773357,0.0,5e-05
140.5,2.5995954601128632,0.002836800991326981,5e-05
141.0,2.599523835364525,0.0,5e-05
141.5,2.599441061905888,0.0,5e-05
142.0,2.5994348643548406,0.0,5e-05
142.5,2.599467982477471,0.0,5e-05
143.0,2.5995045659372282,0.0,5e-05
143.5,2.5995467818267333,0.0,5e-05
144.0,2.599589424723478,0.0018759580162536085,5e-05
144.5,2.5995564277245533,0.0,5e-05
145.0,2.5995118703390263,0.0,5e-05
145.5,2.59952607777485,0.0,5e-05
146.0,2.599562263289619,0.0,5e-05
146.5,2.599588594327021,0.001065463143721567,5e-05
147.0,2.5995845711911834,0.0,5e-05
147.5,2.599577624572457,0.0,5e-05
148.0,2.59961161742128,0.0003073039465463104,5e-05
148.5,2.59964099670693,0.0,5e-05
149.0,2.599675078197672,0.003,5e-05
149.5,2.599590800664545,0.0,5e-05
150.0,2.5995164042713275,0.0,5e-05
150.5,2.5995258874086593,0.0,5e-05
151.0,2.5995576831650933,0.0,5e-05
151.5,2.5996081641084516,0.003,5e-05
152.0,2.599530183007115,0.0,5e-05
152.5,2.5994559185815236,0.0,5e-05
153.0,2.5994721099046894,0.0,5e-05
153.5,2.5995183781612403,0.0,5e-05
154.0,2.599579502016781,0.0,5e-05
154.5,2.599633543302024,0.003,5e-05
155.0,2.599570084066324,0.0,5e-05
155.5,2.599492273024922,0.0,5e-05
156.0,2.5995045303365876,0.0,5e-05
156.5,2.5995554227758975,0.0,5e-05
157.0,2.5996171026268384,0.003,5e-05
157.5,2.5995572728355025,0.0,5e-05
158.0,2.599497649693277,0.0,5e-05
158.5,2.599528707274687,0.0,5e-05
159.0,2.5995790983852225,0.0,5e-05
159.5,2.599652276971102,0.003,5e-05
160.0,2.5995906441009193,0.0,5e-05
160.5,2.5995312988870696,0.0,5e-05
161.0,2.599570300160618,0.0,5e-05
161.5,2.599627364857129,0.003,5e-05
162.0,2.5995752481648213,0.0,5e-05
162.5,2.599520583451887,0.0,5e-05
163.0,2.59956572448604,0.0,5e-05
163.5,2.5996317955951036,0.003,5e-05
164.0,2.599593798783103,0.0,5e-05
164.5,2.5995518900988275,0.0,5e-05
165.0,2.5996089391152717,0.0,5e-05
165.5,2.599688462958298,0.003,5e-05
166.0,2.599659408445428,0.0,5e-05
166.5,2.5996334149453344,0.0,5e-05
167.0,2.5996979410916223,0.003,5e-05
167.5,2.599663853764129,0.0,5e-05
168.0,2.599633475528493,0.0,5e-05
168.5,2.5997039150103936,0.003,5e-05
169.0,2.59967681081532,0.0,5e-05
169.5,2.599670087367123,0.0,5e-05
170.0,2.5997443864490877,0.003,5e-05
170.5,2.599721131823989,0.0,5e-05
171.0,2.5997135434043717,0.0,5e-05
171.5,2.599798102784763,0.003,5e-05
172.0,2.5997664879217095,0.0,5e-05
172.5,2.599759833155852,0.0,5e-05
173.0,2.599852860180323,0.003,5e-05
173.5,2.5998448428648238,0.0,5e-05
174.0,2.5998548383803746,0.0,5e-05
174.5,2.5999518986586834,0.003,5e-05
175.0,2.5999451505965974,0.0,5e-05
175.5,2.5999501500915296,0.003,5e-05
176.0,2.599933423705856,0.0,5e-05
176.5,2.599936208406046,0.0019433578445636637,5e-05
177.0,2.5999663629528214,0.0,5e-05
177.5,2.600025744316446,0.003,-5e-05
178.0,2.6000188714979653,0.0,-5e-05
178.5,2.6000373927795684,0.003,-5e-05
179.0,2.6000240506117613,0.0,-5e-05
179.5,2.600033923449605,0.003,-5e-05
180.0,2.6000299336720154,0.0,-5e-05
180.5,2.6000510243410724,0.003,-5e-05
181.0,2.6000447163223623,0.0,-5e-05
181.5,2.60007158066322,0.003,-5e-05
182.0,2.6000563884582264,0.0,-5e-05
182.5,2.600075764578949,0.003,-5e-05
183.0,2.600060201380188,0.0,-5e-05
183.5,2.600081716974015,0.003,-5e-05
184.0,2.6000805370148203,0.0,-5e-05
184.5,2.600110597025779,0.003,-5e-05
185.0,2.600102784113777,0.0,-5e-05
185.5,2.600135120319591,0.003,-5e-05
186.0,2.600138121600309,0.0,-5e-05
186.5,2.6001660706182426,0.003,-5e-05
187.0,2.6001673131735616,0.0,-5e-05
187.5,2.600205864297787,0.003,-5e-05
188.0,2.6002036830940862,0.0,-5e-05
188.5,2.600238170478781,0.003,-5e-05
189.0,2.600242955952005,0.0,-5e-05
189.5,2.600285948634051,0.003,-5e-05
190.0,2.600297955321712,0.0,-5e-05
190.5,2.6003431542588173,0.003,-5e-05
191.0,2.6003623708922943,0.0,-5e-05
191.5,2.6004082399835906,0.003,-5e-05
192.0,2.600412603746915,0.0,-5e-05
192.5,2.6004561802892217,0.003,-5e-05
193.0,2.6004676690019037,0.0,-5e-05
193.5,2.6005307270228375,0.003,-5e-05
194.0,2.6005423652647357,0.0,-5e-05
194.5,2.6005953307139222,0.003,-5e-05
195.0,2.6006070662506184,0.0,-5e-05
195.5,2.600666030578076,0.003,-5e-05
196.0,2.600681103440087,0.0,-5e-05
196.5,2.600736878528403,0.003,-5e-05
197.0,2.600756831738432,0.003,-5e-05
197.5,2.600696001947371,0.0,-5e-05
198.0,2.600725136517094,0.003,-5e-05
198.5,2.600737875065977,0.0019272353963369784,-5e-05
199.0,2.600708824813269,0.003,-5e-05
199.5,2.600646931501839,0.0,-5e-05
200.0,2.600677297758634,0.003,-5e-05
200.5,2.6006998545360904,0.0,-5e-05
201.0,2.6007466310159058,0.003,-5e-05
201.5,2.600770902025788,0.003,-5e-05
202.0,2.600705081168283,0.0,-5e-05
202.5,2.600728058018589,0.003,-5e-05
203.0,2.6007396751269836,0.002270872349620855,-5e-05
203.5,2.6006891514129555,0.0,-5e-05
204.0,2.600750513104409,0.003,-5e-05
204.5,2.600784201355324,0.003,-5e-05
205.0,2.6007025364067053,0.0,-5e-05
205.5,2.6007257481909014,0.003,-5e-05
206.0,2.600737714959897,0.001922443813250673,-5e-05
206.5,2.6007108848656477,0.003,-5e-05
207.0,2.6006557560861063,0.0,-5e-05
207.5,2.6006976685854934,0.003,-5e-05
208.0,2.600725327730537,0.00035791033139608215,-5e-05
208.5,2.60075911327575,0.003,-5e-05
209.0,2.6007684880663824,0.003,-5e-05
209.5,2.6006906947159134,0.0,-5e-05
210.0,2.60071321279945,0.003,-5e-05
210.5,2.6007101750963115,0.0,-5e-05
211.0,2.6007615011274776,0.003,-5e-05
211.5,2.6007818446391884,0.003,-5e-05
212.0,2.600704661420578,0.0,-5e-05
212.5,2.600719686801642,0.003,-5e-05
213.0,2.600726555523581,0.0,-5e-05
213.5,2.600785474512738,0.003,-5e-05
214.0,2.600797344337247,0.003,-5e-05
214.5,2.600721774504629,0.0,-5e-05
215.0,2.60073467710366,0.003,-5e-05
215.5,2.6007428054521204,0.0025003562867217267,-5e-05
216.0,2.6006814009762413,0.0,-5e-05
216.5,2.6007015925076793,0.003,-5e-05
217.0,2.6007072615292874,0.0,-5e-05
217.5,2.600744743851692,0.003,-5e-05
218.0,2.600749624923718,0.003,-5e-05
218.5,2.6006501257078987,0.0,-5e-05
219.0,2.600653339053265,0.003,-5e-05
219.5,2.6006543209268282,0.0,-5e-05
220.0,2.6006820335215655,0.003,-5e-05
220.5,2.6006770886520867,0.0,-5e-05
221.0,2.600706964682168,0.003,-5e-05
221.5,2.600715840717021,0.0014536416463436389,-5e-05
222.0,2.6006650299411627,0.003,-5e-05
222.5,2.6006024228445366,0.0,-5e-05
223.0,2.6006061362971087,0.003,-5e-05
223.5,2.600589650533038,0.0,-5e-05
224.0,2.6006050873553854,0.003,-5e-05
224.5,2.6005937563193977,0.0,-5e-05
225.0,2.6006105627709153,0.003,-5e-05
225.5,2.6005859824707556,0.0,-5e-05
226.0,2.600585654702272,0.003,-5e-05
226.5,2.6005596040432746,0.0,-5e-05
227.0,2.6005706107288424,0.003,-5e-05
227.5,2.600533304367753,0.0,-5e-05
228.0,2.6005273073829067,0.003,-5e-05
228.5,2.6004856069507536,0.0,-5e-05
229.0,2.600480007054986,0.003,-5e-05
229.5,2.600448129474354,0.0,-5e-05
230.0,2.6004399725538825,0.003,-5e-05
230.5,2.600384999857215,0.0,-5e-05
231.0,2.600371248088555,0.003,-5e-05
231.5,2.6003296587375884,0.0,-5e-05
232.0,2.6002989752729473,0.003,-5e-05
232.5,2.6002457461250885,0.0,-5e-05
233.0,2.600224559484957,0.003,-5e-05
233.5,2.60016923371982,0.0,5e-05
234.0,2.6001510773053926,0.003,5e-05
234.5,2.600092327858526,0.0,5e-05
235.0,2.600054642172233,0.003,5e-05
235.5,2.599989855981034,0.0,5e-05
236.0,2.5999496430424385,0.003,5e-05
236.5,2.599878091112977,0.0,5e-05
237.0,2.5998361550999385,0.0,5e-05
237.5,2.5998953772193176,0.003,5e-05
238.0,2.5998554947827786,0.0,5e-05
238.5,2.5998273906460487,0.0,5e-05
239.0,2.5998752075864124,0.003,5e-05
239.5,2.599823743700084,0.0,5e-05
240.0,2.599782011314099,0.0,5e-05
240.5,2.599829192920055,0.003,5e-05
241.0,2.599778077925142,0.0,5e-05
241.5,2.5997374911446154,0.0,5e-05
242.0,2.599781493380866,0.003,5e-05
242.5,2.5997186735899174,0.0,5e-05
243.0,2.599674574528057,0.0,5e-05
243.5,2.5997185757059627,0.003,5e-05
244.0,2.5996658288592833,0.0,5e-05
244.5,2.59962044376476,0.0,5e-05
245.0,2.599663803162699,0.0,5e-05
245.5,2.599726752949067,0.003,5e-05
246.0,2.599668309064179,0.0,5e-05
246.5,2.599624205777192,0.0,5e-05
247.0,2.59965631936643,0.0,5e-05
247.5,2.599720160815386,0.003,5e-05
248.0,2.599665352231709,0.0,5e-05
248.5,2.599615059844114,0.0,5e-05
249.0,2.599655647709164,0.0,5e-05
249.5,2.5997165998406184,0.003,5e-05
250.0,2.5996504360170527,0.0,5e-05
250.5,2.599593158062851,0.0,5e-05
251.0,2.599615064860662,0.0,5e-05
251.5,2.5996739246848377,0.003,5e-05
252.0,2.5996025551353825,0.0,5e-05
252.5,2.5995351513110165,0.0,5e-05
253.0,2.5995485209885287,0.0,5e-05
253.5,2.59960011075408,0.0,5e-05
254.0,2.599651927041984,0.003,5e-05
254.5,2.5995799586944917,0.0,5e-05
255.0,2.5995125950175426,0.0,5e-05
255.5,2.5995318136342593,0.0,5e-05
256.0,2.5995671750907254,0.0,5e-05
256.5,2.5996231547083934,0.003,5e-05
257.0,2.599544748771748,0.0,5e-05
257.5,2.5994700221285854,0.0,5e-05
258.0,2.599489199784591,0.0,5e-05
258.5,2.5995360477019642,0.0,5e-05
259.0,2.5995796388490024,0.0,5e-05
259.5,2.5996320834280886,0.003,5e-05
260.0,2.5995515732132897,0.0,5e-05
260.5,2.5994792782301035,0.0,5e-05
261.0,2.59948123033401,0.0,5e-05
261.5,2.599511068715146,0.0,5e-05
262.0,2.5995555280721767,0.0,5e-05
262.5,2.5996025910804827,0.0008184139433365814,5e-05
263.0,2.599618244435182,0.0,5e-05
263.5,2.5996185396133304,0.0,5e-05
264.0,2.5996490506635888,0.003,5e-05
264.5,2.5995712282870143,0.0,5e-05
265.0,2.5994944852700472,0.0,5e-05
265.5,2.599493783797612,0.0,5e-05
266.0,2.599535887665548,0.0,5e-05
266.5,2.5995826681176224,0.0,5e-05
267.0,2.5996322178983085,0.003,5e-05
267.5,2.5995665187233077,0.0,5e-05
268.0,2.5994868863211806,0.0,5e-05
268.5,2.5994986100590673,0.0,5e-05
269.0,2.5995238494754633,0.0,5e-05
269.5,2.599567823746046,0.0,5e-05
270.0,2.5996088892693328,0.0020320485872849948,5e-05
270.5,2.5995663898494703,0.0,5e-05
271.0,2.5995303279655753,0.0,5e-05
271.5,2.599542627187243,0.0,5e-05
272.0,2.5995770019618085,0.0,5e-05
272.5,2.5996327564062014,0.003,5e-05
273.0,2.5995444485551826,0.0,5e-05
273.5,2.599467240830028,0.0,5e-05
274.0,2.599477940359232,0.0,5e-05
274.5,2.5995079277959867,0.0,5e-05
275.0,2.599559561104399,0.0,5e-05
275.5,2.599609761204461,0.002430930742661196,5e-05
276.0,2.5995575050400044,0.0,5e-05
276.5,2.599500912807585,0.0,5e-05
277.0,2.5995202111307596,0.0,5e-05
277.5,2.599568596939465,0.0,5e-05
278.0,2.599630560355425,0.003,5e-05
278.5,2.5995628081089905,0.0,5e-05
279.0,2.599494911064288,0.0,5e-05
279.5,2.599520274201589,0.0,5e-05
280.0,2.5995696876923304,0.0,5e-05
280.5,2.5996286575805945,0.003,5e-05
281.0,2.599562311267411,0.0,5e-05
281.5,2.599504070620744,0.0,5e-05
282.0,2.599532111769011,0.0,5e-05
282.5,2.5995785817739225,0.0,5e-05
283.0,2.599643302420552,0.003,5e-05
283.5,2.5995763673717227,0.0,5e-05
284.0,2.5995095280203246,0.0,5e-05
284.5,2.599543297186051,0.0,5e-05
285.0,2.5996078247070376,0.0,5e-05
285.5,2.599681062834619,0.003,5e-05
286.0,2.5996349859657872,0.0,5e-05
286.5,2.599589946418569,0.0,5e-05
287.0,2.599618201527604,0.0,5e-05
287.5,2.5996821578420968,0.003,5e-05
288.0,2.599644914775574,0.0,5e-05
288.5,2.599607639230143,0.0,5e-05
289.0,2.5996560110561657,0.0,5e-05
289.5,2.5997442392925447,0.003,5e-05
290.0,2.5997125163322035,0.0,5e-05
290.5,2.599697066254233,0.0,5e-05
291.0,2.5997702280805566,0.003,5e-05
291.5,2.599736833796077,0.0,5e-05
292.0,2.59971472765954,0.0,5e-05
292.5,2.599783463799737,0.003,5e-05
293.0,2.5997471760217103,0.0,5e-05
293.5,2.5997297497108147,0.0,5e-05
294.0,2.5997953929835007,0.003,5e-05
294.5,2.599770581261193,0.0,5e-05
295.0,2.599753910732853,0.0,5e-05
295.5,2.5998390308778867,0.003,5e-05
296.0,2.599819732160307,0.0,5e-05
296.5,2.5998064865395882,0.0,5e-05
297.0,2.5998972221284364,0.003,5e-05
297.5,2.599893597497651,0.0,5e-05
298.0,2.599890720766724,0.0,5e-05
298.5,2.5999869489787217,0.003,-5e-05
299.0,2.5999791876194536,0.0,-5e-05
299.5,2.599995497264452,0.003,-5e-05
300.0,2.59996898051594,0.0,5e-05
300.5,2.599977072847214,0.003,-5e-05
301.0,2.599958583996351,0.0,5e-05
301.5,2.599962931826275,0.003,-5e-05
302.0,2.5999415349127917,0.0,5e-05
302.5,2.599948626292912,0.002904046837589923,5e-05
303.0,2.599928709697249,0.0,5e-05
303.5,2.5999483199196582,0.003,5e-05
304.0,2.5999293131228005,0.0,5e-05
304.5,2.5999588454905056,0.003,-5e-05
305.0,2.5999582388439753,0.0,5e-05
305.5,2.5999779643979246,0.003,-5e-05
306.0,2.5999521782907995,0.0,5e-05
306.5,2.5999856431311805,0.003,-5e-05
307.0,2.599975122286248,0.0,-5e-05
307.5,2.5999996144839126,0.003,-5e-05
308.0,2.599985620841132,0.0,-5e-05
308.5,2.6000019986747045,0.003,-5e-05
309.0,2.6000002434027434,0.0,-5e-05
309.5,2.6000358356939763,0.003,-5e-05
310.0,2.600039881039461,0.0,-5e-05
310.5,2.6000801049860103,0.003,-5e-05
311.0,2.600097212287744,0.0,-5e-05
311.5,2.6001314623274765,0.003,-5e-05
312.0,2.6001353723108696,0.0,-5e-05
312.5,2.600184019911872,0.003,-5e-05
313.0,2.600186909888566,0.0,-5e-05
313.5,2.6002297994358967,0.003,-5e-05
314.0,2.600231778711529,0.0,-5e-05
314.5,2.600276278162552,0.003,-5e-05
315.0,2.600293804061249,0.0,-5e-05
315.5,2.6003393186189308,0.003,-5e-05
316.0,2.600362121604125,0.0,-5e-05
316.5,2.6004018245420863,0.003,-5e-05
317.0,2.6004260410516995,0.0,-5e-05
317.5,2.600479380476925,0.003,-5e-05
318.0,2.600505849836207,0.0,-5e-05
318.5,2.600553980609851,0.003,-5e-05
319.0,2.600575706130316,0.0,-5e-05
319.5,2.600642761966774,0.003,-5e-05
320.0,2.600664921387038,0.0,-5e-05
320.5,2.600719201874172,0.003,-5e-05
321.0,2.6007576924621976,0.003,-5e-05
321.5,2.6006908052923454,0.0,-5e-05
322.0,2.6007302228415887,0.003,-5e-05
322.5,2.600757348991341,0.003,-5e-05
323.0,2.6006924015663704,0.0,-5e-05
323.5,2.6007186727173766,0.003,-5e-05
324.0,2.600736214461796,0.0,-5e-05
324.5,2.6007979945966224,0.003,-5e-05
325.0,2.6008266240179703,0.003,-5e-05
325.5,2.600765106937483,0.0,-5e-05
326.0,2.6008024967658634,0.003,-5e-05
326.5,2.6008291406056467,0.003,-5e-05
327.0,2.600758085059908,0.0,-5e-05
327.5,2.6008061001396126,0.003,-5e-05
328.0,2.600831013052353,0.003,-5e-05
328.5,2.6007560168252195,0.0,-5e-05
329.0,2.6007897971320557,0.003,-5e-05
329.5,2.600814043956268,0.003,-5e-05
330.0,2.6007518581088576,0.0,-5e-05
330.5,2.6007837372107767,0.003,-5e-05
331.0,2.6008108488523742,0.003,-5e-05
331.5,2.60074369076823,0.0,-5e-05
332.0,2.6007832257518864,0.003,-5e-05
332.5,2.600813937653644,0.003,-5e-05
333.0,2.600736589113155,0.0,-5e-05
333.5,2.6007645331138924,0.003,-5e-05
334.0,2.600782203848288,0.003,-5e-05
334.5,2.600716089450447,0.0,-5e-05
335.0,2.600740285171006,0.003,-5e-05
335.5,2.6007535993539133,0.0027212335161156277,-5e-05
336.0,2.6006862212751622,0.0,-5e-05
