Time,Tt,wt,Ts,PINN_Tt,PINN_wt,PINN_Ts
30.6,23.967417,8.032891,23.63967,24.4308,8.498888,23.523317
30.700000000000003,23.971342,8.032983,23.635206,24.430637,8.498238,23.521645
30.8,23.97526,8.033074,23.630594,24.430481,8.497589,23.519985
30.900000000000002,23.97917,8.033166,23.625835,24.430325,8.496943,23.518333
31.0,23.983072,8.0332575,23.620928,24.430164,8.496298,23.516687
31.1,23.986965,8.033349,23.615873,24.430004,8.495659,23.515055
31.200000000000003,23.99085,8.03344,23.61067,24.429848,8.49502,23.513424
31.3,23.994726,8.03353,23.605318,24.429682,8.494386,23.511806
31.400000000000002,23.998594,8.033621,23.599815,24.429523,8.4937525,23.51019
31.5,24.002453,8.033711,23.594162,24.429367,8.493119,23.508583
31.6,24.006302,8.033802,23.58836,24.429205,8.492493,23.50698
31.700000000000003,24.010143,8.033893,23.582405,24.429047,8.491866,23.505396
31.8,24.013975,8.033983,23.5763,24.42889,8.491241,23.503807
31.900000000000002,24.017797,8.034074,23.570044,24.428734,8.490619,23.502222
32.0,24.02161,8.034164,23.563633,24.428574,8.490002,23.500648
32.1,24.025414,8.034255,23.55707,24.428417,8.489384,23.499088
32.2,24.029207,8.034346,23.550354,24.42826,8.48877,23.497534
32.300000000000004,24.032991,8.034436,23.543484,24.428099,8.488155,23.495983
32.4,24.036764,8.034527,23.536459,24.427948,8.487549,23.494446
32.5,24.040527,8.034617,23.529278,24.42779,8.486938,23.492908
32.6,24.044281,8.034708,23.521942,24.427633,8.486334,23.49138
32.7,24.048023,8.034799,23.51445,24.427475,8.485731,23.48986
32.800000000000004,24.051756,8.034889,23.506802,24.427322,8.48513,23.488344
32.9,24.055477,8.03498,23.498995,24.42716,8.484533,23.486837
33.0,24.059189,8.035069,23.49103,24.427006,8.483936,23.485336
33.1,24.06289,8.035159,23.482906,24.426853,8.483339,23.483833
33.2,24.06658,8.035249,23.474625,24.4267,8.482748,23.482344
33.300000000000004,24.07026,8.035338,23.466183,24.426544,8.482158,23.480862
33.4,24.073927,8.035428,23.45758,24.426384,8.481569,23.479382
33.5,24.077583,8.035518,23.448818,24.426233,8.480982,23.47791
33.6,24.081228,8.035607,23.439894,24.42608,8.480396,23.476446
33.7,24.084862,8.035697,23.430807,24.425926,8.4798155,23.474989
33.800000000000004,24.088484,8.035787,23.421558,24.425768,8.479237,23.473534
33.9,24.092094,8.035876,23.412146,24.42562,8.478658,23.472092
34.0,24.095694,8.035966,23.402569,24.425472,8.47808,23.470652
34.1,24.099281,8.036056,23.392828,24.425318,8.477503,23.469206
34.2,24.102858,8.036145,23.382921,24.425169,8.476933,23.46778
34.300000000000004,24.10642,8.036235,23.372849,24.425016,8.47636,23.46635
34.4,24.109972,8.0363245,23.36261,24.424862,8.475789,23.464931
34.5,24.11351,8.036414,23.352203,24.424713,8.475223,23.46351
34.6,24.117037,8.036504,23.341629,24.42456,8.474655,23.462105
34.7,24.12055,8.036593,23.330885,24.424412,8.47409,23.460703
34.800000000000004,24.124052,8.036683,23.319971,24.42426,8.473528,23.459303
34.9,24.12754,8.036773,23.30889,24.42411,8.472965,23.457897
35.0,24.131018,8.036862,23.297636,24.423962,8.4724045,23.456509
35.1,24.134481,8.036952,23.286211,24.42381,8.471846,23.455116
35.2,24.137932,8.037042,23.274614,24.423662,8.471287,23.453732
35.300000000000004,24.141369,8.03713,23.262844,24.423515,8.47073,23.452347
35.4,24.144793,8.037219,23.2509,24.423367,8.470171,23.45097
35.5,24.148203,8.037308,23.238781,24.423218,8.469614,23.449589
35.6,24.1516,8.037396,23.226486,24.423073,8.469059,23.448217
35.7,24.154984,8.037485,23.214016,24.422928,8.468506,23.446846
35.800000000000004,24.158354,8.037574,23.20137,24.422777,8.467953,23.445473
35.9,24.16171,8.0376625,23.188547,24.422636,8.4674015,23.444113
36.0,24.165054,8.037751,23.175545,24.422485,8.466847,23.442741
36.1,24.168383,8.03784,23.162363,24.42234,8.466295,23.44138
36.2,24.171698,8.037929,23.149002,24.422197,8.465744,23.44002
36.300000000000004,24.175,8.038017,23.13546,24.422047,8.465191,23.438663
36.4,24.178286,8.038106,23.121737,24.421898,8.464638,23.437302
36.5,24.181559,8.038195,23.10783,24.421759,8.4640875,23.435947
36.6,24.184816,8.038283,23.09374,24.421606,8.463533,23.434586
36.7,24.18806,8.038372,23.079468,24.421467,8.462982,23.433224
36.800000000000004,24.19129,8.038461,23.06501,24.421316,8.462427,23.431862
36.9,24.194506,8.038549,23.050365,24.421173,8.461873,23.430494
37.0,24.197706,8.038638,23.035536,24.421024,8.461319,23.42913
37.1,24.200891,8.038727,23.020517,24.420883,8.460762,23.427765
37.2,24.204062,8.0388155,23.005312,24.420736,8.460203,23.426397
37.300000000000004,24.207216,8.038904,22.989916,24.420593,8.459642,23.425024
37.4,24.210358,8.038993,22.97433,24.420444,8.45908,23.423645
37.5,24.213484,8.039082,22.958553,24.420294,8.458513,23.422256
37.6,24.216595,8.03917,22.942585,24.420155,8.457949,23.420868
37.7,24.21969,8.039259,22.926424,24.420006,8.457378,23.419477
37.800000000000004,24.222769,8.039348,22.910069,24.419853,8.456804,23.418076
37.9,24.225832,8.039436,22.893518,24.419704,8.456227,23.416664
38.0,24.22888,8.039525,22.876772,24.419556,8.455646,23.415245
38.1,24.231913,8.039614,22.859829,24.419403,8.455062,23.413818
38.2,24.23493,8.039702,22.842688,24.419252,8.454472,23.412373
38.300000000000004,24.23793,8.039791,22.825348,24.419102,8.453878,23.41092
38.400000000000006,24.240915,8.03988,22.80781,24.41895,8.453278,23.40945
38.5,24.243885,8.0399685,22.79007,24.418797,8.452671,23.40797
38.6,24.246838,8.040057,22.77213,24.41864,8.452061,23.406473
38.7,24.249775,8.040146,22.753986,24.418484,8.451439,23.404957
38.800000000000004,24.252695,8.040235,22.73564,24.41832,8.450811,23.403425
38.900000000000006,24.2556,8.040323,22.717087,24.418161,8.450176,23.40187
